name,ttm,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,10/31/1985
OperatingCashFlow,"1,349,745,000,000","1,349,745,000,000","1,258,738,000,000","1,254,972,000,000","809,262,000,000","749,089,000,000","754,640,000,000","664,116,000,000","481,512,000,000","519,539,000,000","616,245,000,000","912,907,000,000","407,153,000,000","757,684,000,000","561,028,000,000","399,835,222,650","647,257,542,960","634,174,344,650","852,592,460,940","738,845,522,610","549,586,377,660","561,755,024,600","663,927,586,250","617,406,738,300.75","721,856,466,637.84","236,605,518,828","176,627,131,583","336,496,826,436","415,470,309,100","151,007,823,310","168,063,554,895","214,583,363,646",,,,
	NetIncome,"582,191,000,000","582,191,000,000","916,271,000,000","490,794,000,000","73,289,000,000","147,791,000,000","-125,980,000,000","-128,369,000,000","43,034,000,000","-456,660,000,000","-259,585,000,000","-40,802,000,000","-98,938,000,000","369,435,000,000","126,328,000,000","123,587,572,500","164,173,508,660","88,719,771,050","115,377,809,160","15,284,625,850","16,898,709,180","118,064,116,200","179,230,675,750","223,901,783,086.65","139,213,373,814.52","54,813,826,062","-284,782,413,741","15,236,082,180","36,258,182,884","120,234,913,606","117,338,302,620","102,181,056,498","72,751,849,470","33,282,472,801","37,471,888,180","73,034,541,120"
	DepreciationAndAmortization,"746,451,000,000","746,451,000,000","722,519,000,000","720,718,000,000","624,553,000,000","696,678,000,000","627,565,000,000","662,368,000,000","538,605,000,000","319,594,000,000","325,366,000,000","371,004,000,000","405,443,000,000","428,010,000,000","400,009,000,000","668,432,213,550","649,509,433,020","673,686,440,100","663,127,469,620","597,828,235,420","598,138,639,110","297,163,989,600","307,490,767,300","304,156,147,957.05","266,060,802,143.52","229,676,143,005","213,416,170,681","238,195,881,408","274,480,301,788","265,449,563,932","214,866,242,460","163,760,160,414",,,,
	DeferredIncomeTax,"4,799,000,000","4,799,000,000","-121,650,000,000","24,085,000,000","23,798,000,000","211,000,000","7,982,000,000","-6,661,000,000","65,771,000,000","206,694,000,000","307,421,000,000","-34,740,000,000","-153,262,000,000","20,040,000,000","-13,193,000,000","80,155,368,450","-69,486,893,280","-34,507,925,050","-97,917,772,600","-49,841,171,250","-5,674,939,650","-25,380,188,600","18,578,063,400","4,794,302,871.15","-5,480,269,368.24","5,119,384,302","-18,385,879,568","18,673,178,160","-33,524,750,028","17,140,351,260","6,236,595,690","-1,037,850,066",,,,
	StockBasedCompensation,,,,,,,,"1,068,000,000","1,232,000,000","1,952,000,000","1,952,000,000","2,202,000,000","3,446,000,000","4,130,000,000","3,838,000,000",,,,,,,,,,,,,,,,,,,,,
	ChangeInWorkingCapital,"-157,193,000,000","-157,193,000,000","83,737,000,000","-78,342,000,000","-15,369,000,000","-247,422,000,000","197,219,000,000","115,243,000,000","119,952,000,000","-56,276,000,000","-131,574,000,000","301,664,000,000","-306,011,000,000","-282,513,000,000","-182,465,000,000","-313,794,731,700","-118,599,543,160","-191,201,010,700","72,199,610,640","127,460,488,610","-173,653,153,290","123,921,082,800","226,390,375,150","53,618,121,533.55","334,141,210,389.6","-33,340,258,017","-80,835,662,236","49,114,562,556","128,448,374,208","-203,212,815,636","-136,824,136,665","-73,467,204,672",,,,
	ChangesInAccountReceivables,,,,,,,,,,,"104,515,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	ChangeInInventory,"40,315,000,000","40,315,000,000","30,455,000,000","-51,508,000,000","11,199,000,000","-57,804,000,000","113,485,000,000","20,248,000,000","56,987,000,000","29,778,000,000","-112,089,000,000","148,584,000,000","160,432,000,000","-140,725,000,000","-119,202,000,000","-164,783,430,000","34,100,049,480","-78,815,683,800","35,981,832,100","291,338,259,680","-104,040,560,250","-67,714,754,200","43,586,994,900","-96,931,879,035.9","41,751,002,786.48","-69,872,098,716","-84,205,254,826","12,968,624,832","68,726,311,808","-158,342,299,198","-132,788,692,395","-109,288,756,950",,,,
	ChangeInAccountPayable,"-91,435,000,000","-91,435,000,000","18,534,000,000","-87,939,000,000","-1,386,000,000","-49,525,000,000","-118,577,000,000","103,379,000,000","-206,621,000,000",,"-18,119,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	FreeCashFlow,"909,984,000,000","909,984,000,000","946,094,000,000","991,983,000,000","475,753,000,000","373,678,000,000","538,724,000,000","380,659,000,000","155,022,000,000","136,990,000,000","362,557,000,000","574,857,000,000","-88,972,000,000","283,132,000,000","33,513,000,000","-62,617,703,400","193,555,312,300","205,796,507,700","577,714,858,340","349,685,657,490","77,431,398,780","171,085,077,000","295,224,481,850","236,231,777,678.85","424,196,664,520","-16,150,693,572","-39,726,632,638","139,135,697,268","147,616,859,236","-294,229,409,536","-236,299,248,915","-109,430,281,959",,,,
	OtherNonCashItems,"16,329,000,000","16,329,000,000","-181,721,000,000","83,756,000,000","83,351,000,000","92,628,000,000","69,013,000,000","61,745,000,000","-227,995,000,000","156,667,000,000","113,990,000,000","23,578,000,000",,,,"-49,670,433,900",,"39,095,081,250","47,897,127,320","-46,385,516,710","-13,998,184,470","-30,004,109,600","-49,898,772,850","-32,629,288,288.35","-44,952,344,582.36","-38,898,752,688","57,559,553,422","10,259,988","9,188,009,600","13,566,122,974","-39,253,866,990","-7,673,800,488",,,,
	OperatingCashFlow,"1,349,745,000,000","1,349,745,000,000","1,258,738,000,000","1,254,972,000,000","809,262,000,000","749,089,000,000","754,640,000,000","664,116,000,000","481,512,000,000","519,539,000,000","616,245,000,000","912,907,000,000","407,153,000,000","757,684,000,000","561,028,000,000","399,835,222,650","647,257,542,960","634,174,344,650","852,592,460,940","738,845,522,610","549,586,377,660","561,755,024,600","663,927,586,250","617,406,738,300.75","721,856,466,637.84","236,605,518,828","176,627,131,583","336,496,826,436","415,470,309,100","151,007,823,310","168,063,554,895","214,583,363,646",,,,
InvestingCashFlow,"-1,352,278,000,000","-1,352,278,000,000","-1,307,445,000,000","-822,197,000,000","-1,253,973,000,000","-1,030,403,000,000","-639,636,000,000","-710,502,000,000","-705,280,000,000","-882,886,000,000","-714,439,000,000","-746,004,000,000","-1,081,342,000,000","-910,442,000,000","-715,430,000,000","-871,115,832,450","-931,639,087,680","-763,657,253,750","-705,479,855,600","-768,484,405,780","-725,509,506,810","-436,189,881,000","-367,631,293,050","-603,644,029,320.3","-517,082,118,166.28","-374,850,315,000","-269,809,326,668","-215,490,527,964","-244,194,325,144","-417,281,187,070","-310,080,151,320","-1,045,272,266,472",,,,
	CapitalExpenditure,"-439,761,000,000","-439,761,000,000","-312,644,000,000","-262,989,000,000","-333,509,000,000","-375,411,000,000","-215,916,000,000","-283,457,000,000","-326,490,000,000","-382,549,000,000","-253,688,000,000","-338,050,000,000","-496,125,000,000","-474,552,000,000","-527,515,000,000","-462,452,926,050","-453,702,230,660","-428,377,836,950","-274,877,602,600","-389,159,865,120","-472,154,978,880","-390,669,947,600","-368,703,104,400","-381,174,960,621.9","-297,659,802,117.84","-252,756,212,400","-216,353,764,221","-197,361,129,168","-267,853,449,864","-445,237,232,846","-404,362,803,810","-324,013,645,605",,,,
	PurchaseOfBusiness,"0","0","-244,197,000,000",,,,,"0","0","-71,843,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	PurchaseOfInvestment,"-1,367,915,000,000","-1,367,915,000,000","-1,131,775,000,000","-977,011,000,000","-1,250,498,000,000","-1,241,923,000,000","-980,074,000,000","-1,047,486,000,000","-1,139,128,000,000","-1,056,171,000,000","-1,474,228,000,000","-1,623,679,000,000","-2,675,118,000,000","-2,386,573,000,000","-1,014,906,000,000","-1,404,896,443,200","-1,467,910,620,540","-1,204,232,756,050","-1,134,784,403,180","-797,724,559,580","-24,717,514,920","-67,920,261,800","-121,591,043,150","-563,013,234,135.9","-578,303,710,720","-550,954,992,987","-111,879,113,969","-450,433,993,176","-484,541,171,268","-121,948,948,732","-69,392,709,510","-53,402,103,396",,,,
	SaleOfInvestment,"358,196,000,000","358,196,000,000","311,940,000,000","323,755,000,000","305,979,000,000","615,607,000,000","532,016,000,000","502,038,000,000","478,664,000,000","567,631,000,000","904,363,000,000","1,182,824,000,000","1,934,833,000,000","1,493,443,000,000","702,600,000,000","881,826,755,400","949,868,673,880","828,711,468,950","677,402,229,240","379,723,270,030","35,184,625,830","269,420,463,600","702,631,885,000","373,229,883,907.05","362,250,459,397.24","419,993,002,935","79,055,826,150","422,013,826,416","438,704,488,376","208,740,246,740","98,586,185,715","85,433,930,433",,,,
	NetOtherInvestingChanges,"-14,729,000,000","-14,729,000,000","-30,821,000,000","-11,175,000,000","7,695,000,000","-72,938,000,000","-12,532,000,000","3,693,000,000","-16,840,000,000","28,955,000,000","-8,964,000,000","17,230,000,000","-605,000,000","5,366,000,000","-6,085,000,000","76,271,187,600","5,897,807,300","6,150,959,450","1,061,758,980","1,196,188,110","-290,809,129,620","-275,174,676,400","-661,783,963,550","-55,283,743,509.3","-18,282,665,813.52","-14,190,761,925","-27,077,700,454","1,395,358,368","63,190,536,024","-202,920,499,568","55,099,335,225","-762,725,448,504",,,,
	InvestingCashFlow,"-1,352,278,000,000","-1,352,278,000,000","-1,307,445,000,000","-822,197,000,000","-1,253,973,000,000","-1,030,403,000,000","-639,636,000,000","-710,502,000,000","-705,280,000,000","-882,886,000,000","-714,439,000,000","-746,004,000,000","-1,081,342,000,000","-910,442,000,000","-715,430,000,000","-871,115,832,450","-931,639,087,680","-763,657,253,750","-705,479,855,600","-768,484,405,780","-725,509,506,810","-436,189,881,000","-367,631,293,050","-603,644,029,320.3","-517,082,118,166.28","-374,850,315,000","-269,809,326,668","-215,490,527,964","-244,194,325,144","-417,281,187,070","-310,080,151,320","-1,045,272,266,472",,,,
CashFlowFromContinuingFinancingActivities,"65,658,000,000","65,658,000,000","-122,884,000,000","246,456,000,000","452,302,000,000","380,122,000,000","-263,195,000,000","207,877,000,000","83,181,000,000","257,336,000,000","-10,112,000,000","365,014,000,000","267,458,000,000","505,518,000,000","247,903,000,000","359,816,389,650","205,243,694,040","314,011,692,600","-92,962,897,360","85,195,175,390","135,694,112,520","-65,967,939,600","-112,302,011,450","-17,916,715,621.05","-247,057,484,745.28","131,829,500,781","90,331,001,355","-118,523,381,376","-98,506,947,924","245,120,310,112","140,520,942,255","980,170,762,332",,,,
	RepaymentOfDebt,"-198,055,000,000","-198,055,000,000","-382,671,000,000","-44,561,000,000","-261,299,000,000","-270,669,000,000","-258,102,000,000","-164,540,000,000","-326,164,000,000","-112,043,000,000","-216,212,000,000","-144,105,000,000","-264,467,000,000","-34,701,000,000","-283,074,000,000",,,,,,,,,,,,,,,,,,,,,
	CommonStockIssuance,,,,"0","0","301,708,000,000",,,,,,,"378,000,000","36,427,000,000","7,783,000,000","6,944,444,550",,,,"9,569,504,880",,,,,,,,,,,"1,806,072,960","259,053,666,474",,,,
	RepurchaseOfCapitalStock,"-200,211,000,000","-200,211,000,000","-100,177,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashDividendsPaid,"-49,574,000,000","-49,574,000,000","-38,067,000,000","-28,490,000,000","-25,301,000,000","-12,751,000,000","-13,160,000,000","-25,643,000,000","-25,057,000,000","-25,078,000,000","-25,098,000,000","-25,085,000,000","-42,594,000,000","-25,098,000,000","-25,052,000,000","-24,835,216,950","-22,947,832,040","-23,144,288,100","-22,768,831,460","-22,993,393,670","-22,951,978,140","-19,934,237,200","-24,532,570,900","-21,760,223,175","-18,624,053,149.6","-18,967,425,939","-18,135,320,119","-18,570,578,280","-18,605,719,440","-17,153,638,354","-16,946,043,945","-14,073,875,895",,,,
	NetOtherFinancingCharges,"201,719,000,000","201,719,000,000","179,701,000,000","159,270,000,000","166,380,000,000","124,605,000,000","40,573,000,000","193,942,000,000","154,304,000,000","203,728,000,000","-5,748,000,000","-2,240,000,000","257,369,000,000","481,959,000,000","271,370,000,000","281,191,153,050","321,698,580","158,673,903,100","163,274,936,480","119,485,901,210","-882,768,390","1,335,799,400","-476,360,600","-3,821,281,515.6","879,462,299.8","1,049,580,882","-2,522,874,452","102,599,880","-14,000,229,628","-4,876,363,498","1,312,224,885","-24,074,976,531",,,,
	CashFlowFromContinuingFinancingActivities,"65,658,000,000","65,658,000,000","-122,884,000,000","246,456,000,000","452,302,000,000","380,122,000,000","-263,195,000,000","207,877,000,000","83,181,000,000","257,336,000,000","-10,112,000,000","365,014,000,000","267,458,000,000","505,518,000,000","247,903,000,000","359,816,389,650","205,243,694,040","314,011,692,600","-92,962,897,360","85,195,175,390","135,694,112,520","-65,967,939,600","-112,302,011,450","-17,916,715,621.05","-247,057,484,745.28","131,829,500,781","90,331,001,355","-118,523,381,376","-98,506,947,924","245,120,310,112","140,520,942,255","980,170,762,332",,,,
ChangeInCashSupplementalAsReported,"41,482,000,000","41,482,000,000","-119,126,000,000","626,187,000,000","-23,470,000,000","34,199,000,000","-97,053,000,000","220,105,000,000","-68,215,000,000","-119,836,000,000","-177,196,000,000","530,819,000,000","-425,642,000,000","286,532,000,000","96,801,000,000","-76,035,782,700","-70,130,290,440","136,467,896,950","29,257,358,560","76,688,948,830","-19,042,575,270","32,778,462,200","169,108,013,000","-5,275,157,221.8","-30,766,574,363.32","-16,386,313,770","-8,423,981,475","-4,986,354,168","70,874,009,052","-24,634,272,276","-8,719,946,010","152,847,009,720",,,,
BeginningCashPosition,"1,473,813,000,000","1,473,813,000,000","1,592,939,000,000","960,142,000,000","983,612,000,000","949,413,000,000","1,046,466,000,000","826,361,000,000","894,576,000,000","1,014,412,000,000","1,191,608,000,000","660,789,000,000","1,086,431,000,000","799,899,000,000","703,098,000,000","778,954,814,100","849,605,949,780","714,762,338,800","682,828,997,360","608,328,108,830","631,683,837,930","574,085,480,600","423,722,753,700","432,056,617,637.4","458,526,886,963.72","480,493,843,776","470,084,086,248","487,339,170,012","418,364,532,124","443,377,039,686","453,253,763,235","296,101,768,830",,,,
EndCashPosition,"1,512,357,000,000","1,512,357,000,000","1,470,073,000,000","1,586,329,000,000","960,142,000,000","983,612,000,000","949,413,000,000","1,046,466,000,000","826,361,000,000","894,576,000,000","1,014,412,000,000","1,191,608,000,000","660,789,000,000","1,086,431,000,000","799,899,000,000","703,036,733,850","779,475,659,340","851,230,235,750","712,086,355,920","685,017,057,660","612,641,262,660","606,863,942,800","592,830,766,700","426,781,460,415.6","427,760,312,600.4","0","0","0","0","0","0","0",,,,
FreeCashFlow,"909,984,000,000","909,984,000,000","946,094,000,000","991,983,000,000","475,753,000,000","373,678,000,000","538,724,000,000","380,659,000,000","155,022,000,000","136,990,000,000","362,557,000,000","574,857,000,000","-88,972,000,000","283,132,000,000","33,513,000,000","-62,617,703,400","193,555,312,300","205,796,507,700","577,714,858,340","349,685,657,490","77,431,398,780","171,085,077,000","295,224,481,850","236,231,777,678.85","424,196,664,520","-16,150,693,572","-39,726,632,638","139,135,697,268","147,616,859,236","-294,229,409,536","-236,299,248,915","-109,430,281,959",,,,
	OperatingCashFlow,"1,349,745,000,000","1,349,745,000,000","1,258,738,000,000","1,254,972,000,000","809,262,000,000","749,089,000,000","754,640,000,000","664,116,000,000","481,512,000,000","519,539,000,000","616,245,000,000","912,907,000,000","407,153,000,000","757,684,000,000","561,028,000,000","399,835,222,650","647,257,542,960","634,174,344,650","852,592,460,940","738,845,522,610","549,586,377,660","561,755,024,600","663,927,586,250","617,406,738,300.75","721,856,466,637.84","236,605,518,828","176,627,131,583","336,496,826,436","415,470,309,100","151,007,823,310","168,063,554,895","214,583,363,646",,,,
	CapitalExpenditure,"-439,761,000,000","-439,761,000,000","-312,644,000,000","-262,989,000,000","-333,509,000,000","-375,411,000,000","-215,916,000,000","-283,457,000,000","-326,490,000,000","-382,549,000,000","-253,688,000,000","-338,050,000,000","-496,125,000,000","-474,552,000,000","-527,515,000,000","-462,452,926,050","-453,702,230,660","-428,377,836,950","-274,877,602,600","-389,159,865,120","-472,154,978,880","-390,669,947,600","-368,703,104,400","-381,174,960,621.9","-297,659,802,117.84","-252,756,212,400","-216,353,764,221","-197,361,129,168","-267,853,449,864","-445,237,232,846","-404,362,803,810","-324,013,645,605",,,,
	FreeCashFlow,"909,984,000,000","909,984,000,000","946,094,000,000","991,983,000,000","475,753,000,000","373,678,000,000","538,724,000,000","380,659,000,000","155,022,000,000","136,990,000,000","362,557,000,000","574,857,000,000","-88,972,000,000","283,132,000,000","33,513,000,000","-62,617,703,400","193,555,312,300","205,796,507,700","577,714,858,340","349,685,657,490","77,431,398,780","171,085,077,000","295,224,481,850","236,231,777,678.85","424,196,664,520","-16,150,693,572","-39,726,632,638","139,135,697,268","147,616,859,236","-294,229,409,536","-236,299,248,915","-109,430,281,959",,,,